TAID,Name,IUPAC Name,PubChem CID,Canonical SMILES,InChIKey,Toxicity Value
TOX-21633,,"6-chloro-2,5-dimethylpyrimidin-4-amine",205584,Cc1nc(N)c(C)c(Cl)n1,LNSWUPHSSBNJIK-UHFFFAOYSA-N,338.9913958
TOX-21643,,N-butyl-N-[2-[butyl(pyrrolidine-1-carbonyl)amino]ethyl]pyrrolidine-1-carboxamide,205597,CCCCN(CCN(CCCC)C(=O)N1CCCC1)C(=O)N1CCCC1,BMPGOUVTFQPZSX-UHFFFAOYSA-N,166.9772199
TOX-21644,Valepotriate,"[4-(acetyloxymethyl)-1-(3-methylbutanoyloxy)spiro[6,7a-dihydro-1H-cyclopenta[c]pyran-7,2'-oxirane]-6-yl] 3-methylbutanoate",537344,CC(=O)OCC1=COC(OC(=O)CC(C)C)C2C1=CC(OC(=O)CC(C)C)C21CO1,BDIAUFOIMFAIPU-UHFFFAOYSA-N,60.00369257
TOX-21645,Didrovaltrate,"[6-acetyloxy-1-(3-methylbutanoyloxy)spiro[4a,5,6,7a-tetrahydro-1H-cyclopenta[c]pyran-7,2'-oxirane]-4-yl]methyl 3-methylbutanoate",5218261,CC(=O)OC1CC2C(COC(=O)CC(C)C)=COC(OC(=O)CC(C)C)C2C12CO2,PHHROXLDZHUIGO-UHFFFAOYSA-N,123.0028977
TOX-21649,,"1-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-3-morpholin-4-ylpropan-1-one",205602,O=C(CCN1CCOCC1)N1c2ccccc2CCc2ccccc21,FFJCFAKYCODHSP-UHFFFAOYSA-N,354.9630686
TOX-21650,,"1-(5,6-dihydrobenzo[b][1]benzazepin-11-yl)-3-(4-methylpiperazin-1-yl)propan-1-one",205603,CN1CCN(CCC(=O)N2c3ccccc3CCc3ccccc32)CC1,PHAWJPRNHRDNFR-UHFFFAOYSA-N,145.009128
TOX-21652,,"1-[3-hydroxy-10,13-dimethyl-2-(1-methylpiperidin-1-ium-1-yl)-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl]ethanone",78172329,CC(=O)C1CCC2C3CCC4CC(O)C([N+]5(C)CCCCC5)CC4(C)C3CCC12C,LUFZQPJEOQITQP-UHFFFAOYSA-N,100.0071999
TOX-21658,,N-[3-(3-acetamido-1-adamantyl)-1-adamantyl]acetamide,205606,CC(=O)NC12CC3CC(C1)CC(C14CC5CC(CC(NC(C)=O)(C5)C1)C4)(C3)C2,BEEFDPOIIGHOLE-UHFFFAOYSA-N,2000.187224
TOX-21663,,"3,4,5-trimethoxy-N-(1-phenylpropan-2-yl)benzamide",29032,COc1cc(C(=O)NC(C)Cc2ccccc2)cc(OC)c1OC,IZVWGCYQLXQLMK-UHFFFAOYSA-N,800.0097148
TOX-21667,,1-ethoxy-3-phenoxypropan-2-ol,86706,CCOCC(O)COc1ccccc1,TYRUSIJKQXMLLQ-UHFFFAOYSA-N,589.9819612
TOX-21668,,"3-chloro-2,5,6-trimethylbenzoic acid",29037,Cc1cc(Cl)c(C)c(C(=O)O)c1C,JRLXGVKKZQHJAX-UHFFFAOYSA-N,561.9745375
TOX-21669,,"2-chloro-3,5,6-trimethylbenzoic acid",29038,Cc1cc(C)c(Cl)c(C(=O)O)c1C,UUXKFHFNMBOTDU-UHFFFAOYSA-N,749.9660201
TOX-21670,,"2,6-dimethyl-3,5-di(propan-2-yl)benzoic acid",29039,Cc1c(C(C)C)cc(C(C)C)c(C)c1C(=O)O,CKZVJRAHZOBJTJ-UHFFFAOYSA-N,421.9837931
TOX-21675,,"[6-[6-[[4-acetyloxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] butanoate",205625,CCCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,XVTMRUKLMXPAKO-UHFFFAOYSA-N,750.0193497
TOX-21676,,"[6-[6-[[4,10-dihydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] propanoate",73981763,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(O)C3OC)C(O)C2N(C)C)CC1(C)O,CQSPEFZMAFYKML-UHFFFAOYSA-N,714.9858486
TOX-21677,,"[6-[6-[[4-acetyloxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] propanoate",167710,CCC(=O)OC1C(C)OC(OC2C(C)OC(OC3C(CC=O)CC(C)C(O)C=CC=CCC(C)OC(=O)CC(OC(C)=O)C3OC)C(O)C2N(C)C)CC1(C)O,ABTSKZKCMFRYNP-UHFFFAOYSA-N,799.947996
TOX-21678,,"[6-[6-[[4,10-dihydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-6-yl]oxy]-4-(dimethylamino)-5-hydroxy-2-methyloxan-3-yl]oxy-4-hydroxy-2,4-dimethyloxan-3-yl] acetate",205627,COC1C(O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,LOJFCOBMHWVESZ-UHFFFAOYSA-N,950.0153242
TOX-21679,,"[6-[5-(5-acetyloxy-4-hydroxy-4,6-dimethyloxan-2-yl)oxy-4-(dimethylamino)-3-hydroxy-6-methyloxan-2-yl]oxy-10-hydroxy-5-methoxy-9,16-dimethyl-2-oxo-7-(2-oxoethyl)-1-oxacyclohexadeca-11,13-dien-4-yl] acetate",205628,COC1C(OC(C)=O)CC(=O)OC(C)CC=CC=CC(O)C(C)CC(CC=O)C1OC1OC(C)C(OC2CC(C)(O)C(OC(C)=O)C(C)O2)C(N(C)C)C1O,ZGKBDJKFINKSNH-UHFFFAOYSA-N,969.9691457
TOX-21685,plicamycin,"2-[4-[4-(4,5-dihydroxy-4,6-dimethyloxan-2-yl)oxy-5-hydroxy-6-methyloxan-2-yl]oxy-5-hydroxy-6-methyloxan-2-yl]oxy-3-(3,4-dihydroxy-1-methoxy-2-oxopentyl)-6-[4-(4,5-dihydroxy-6-methyloxan-2-yl)oxy-5-hydroxy-6-methyloxan-2-yl]oxy-8,9-dihydroxy-7-methyl-3,4-dihydro-2H-anthracen-1-one",230076,COC(C(=O)C(O)C(C)O)C1Cc2cc3cc(OC4CC(OC5CC(O)C(O)C(C)O5)C(O)C(C)O4)c(C)c(O)c3c(O)c2C(=O)C1OC1CC(OC2CC(OC3CC(C)(O)C(O)C(C)O3)C(O)C(C)O2)C(O)C(C)O1,CFCUWKMKBJTWLW-UHFFFAOYSA-N,1.08994375
TOX-21686,,6-methoxy-2H-chromene,29052,COc1ccc2c(c1)C=CCO2,LMCDFCKWRNBXBB-UHFFFAOYSA-N,799.9605404
TOX-21688,,N-[3-(3-formamido-1-adamantyl)-1-adamantyl]formamide,205630,O=CNC12CC3CC(C1)CC(C14CC5CC(CC(NC=O)(C5)C1)C4)(C3)C2,YFCUUNGPURSDOC-UHFFFAOYSA-N,999.9719507
TOX-21690,,methyl 4-oxochromene-2-carboxylate,29057,COC(=O)c1cc(=O)c2ccccc2o1,WNVKMIHNAHIVDP-UHFFFAOYSA-N,1699.991674
TOX-21692,,3-[diethyl(phenyl)silyl]propan-1-amine,205631,CC[Si](CC)(CCCN)c1ccccc1,AKEUYIUXJOXNOI-UHFFFAOYSA-N,139.9936771
TOX-21693,,"hexa-2,4-dienedial",18613,O=CC=CC=CC=O,NDCAAPXLWRAESY-UHFFFAOYSA-N,6.699878309
TOX-21694,,"4-N-[amino-(4-methoxyanilino)methylidene]-4-N'-[N'-(4-methoxyphenyl)carbamimidoyl]piperazine-1,4-dicarboximidamide",205635,COc1ccc(NC(=N)N=C(N=C(N)Nc2ccc(OC)cc2)N2CCN(C(=N)N)CC2)cc1,YJOQRISHILRTDT-UHFFFAOYSA-N,49.99464157
TOX-21696,,2-triethylsilyloxyethanamine,29063,CC[Si](CC)(CC)OCCN,QWJDPMAYVKTBPI-UHFFFAOYSA-N,164.9924719
TOX-21700,,1H-imidazol-5-ylmethyl 2-hydroxybenzoate,205643,O=C(OCc1cnc[nH]1)c1ccccc1O,QSPRRXSJVWVFJP-UHFFFAOYSA-N,999.9908341
TOX-21701,,1H-imidazol-5-ylmethyl benzoate,205645,O=C(OCc1cnc[nH]1)c1ccccc1,VXODPJLXOUFXFL-UHFFFAOYSA-N,999.985165
TOX-21702,,"1H-imidazol-5-ylmethyl 3,4,5-trimethoxybenzoate",29066,COc1cc(C(=O)OCc2cnc[nH]2)cc(OC)c1OC,WOLOFGRHNULQTR-UHFFFAOYSA-N,999.996579
TOX-21703,,1H-imidazol-5-ylmethyl 4-chlorobenzoate,29068,O=C(OCc1cnc[nH]1)c1ccc(Cl)cc1,WQXQRPCAVLYRKE-UHFFFAOYSA-N,499.9830975
TOX-21704,,1H-imidazol-5-ylmethyl 4-methylbenzoate,205647,Cc1ccc(C(=O)OCc2cnc[nH]2)cc1,VPJNGNYBKGGCNC-UHFFFAOYSA-N,500.0000004
TOX-21705,,"(2-methyl-3,4,4a,5,6,7,8,8a-octahydro-1H-isoquinolin-5-yl) 3,4,5-trimethoxybenzoate",23619517,COc1cc(C(=O)OC2CCCC3CN(C)CCC32)cc(OC)c1OC,ITPBBIALPUKKHC-UHFFFAOYSA-N,81.76804268
TOX-21706,,"3-(2,2-diphenylethyl)oxadiazol-3-ium-5-amine",205649,Nc1c[n+](CC(c2ccccc2)c2ccccc2)no1,YVPXNPGVHFRLJI-UHFFFAOYSA-N,211.9968159
TOX-21707,,3-butan-2-yloxadiazol-3-ium-5-amine,205651,CCC(C)[n+]1cc(N)on1,YPENFIANZQHSDW-UHFFFAOYSA-N,174.9975385
TOX-21708,,3-octan-2-yloxadiazol-3-ium-5-amine,205653,CCCCCCC(C)[n+]1cc(N)on1,ORENVLBHHFVFCQ-UHFFFAOYSA-N,98.00000002
TOX-21713,Triethylsilylmethanethiol,triethylsilylmethanethiol,205661,CC[Si](CC)(CC)CS,QNJOPPUZNPXERR-UHFFFAOYSA-N,2649.934722
TOX-21718,,3-(2-phenylethyl)oxadiazolidin-5-imine,23623476,N=C1CN(CCc2ccccc2)NO1,DHBWPOLKKYMHCS-UHFFFAOYSA-N,62.9986822
TOX-21720,,2-[4-(dimethylamino)phenyl]-N-(1-phenylpropan-2-yl)acetamide,29086,CC(Cc1ccccc1)NC(=O)Cc1ccc(N(C)C)cc1,CDDBUVWBAJKCFP-UHFFFAOYSA-N,206.9902229
TOX-21721,,2-[4-(diethylamino)phenyl]-N-(1-phenylpropan-2-yl)acetamide,205676,CCN(CC)c1ccc(CC(=O)NC(C)Cc2ccccc2)cc1,HKOILBCQRPQYMT-UHFFFAOYSA-N,227.0223872
TOX-21722,,"1-ethyl-6,7-dihydroxy-4-oxoquinoline-3-carboxylic acid",5493018,CCn1cc(C(=O)O)c(=O)c2cc(O)c(O)cc21,OQZXRUZJSSMRFB-UHFFFAOYSA-N,774.9937813
TOX-21723,,(4Z)-4-(carbamothioylhydrazinylidene)-2-phenylbutanoic acid,6444810,NC(=S)N/N=C/CC(C(=O)O)c1ccccc1,WMLLVESWJUBFDH-QPEQYQDCSA-N,424.9983091
TOX-21724,Thiosemicarbazone of acetylacetic acid,(3E)-3-(carbamothioylhydrazinylidene)butanoic acid,9570333,C/C(CC(=O)O)=N/NC(N)=S,OHJLLZVFYGLVJE-XVNBXDOJSA-N,199.9965756
TOX-21732,,1-(1-ethylpyrrolidin-3-yl)-3-(4-methoxyphenyl)urea,205684,CCN1CCC(NC(=O)Nc2ccc(OC)cc2)C1,AZKKREYRSKLZMK-UHFFFAOYSA-N,149.9994305
TOX-21733,,1-(4-methoxyphenyl)-3-pyrrolidin-3-ylurea,205685,COc1ccc(NC(=O)NC2CCNC2)cc1,KPMBDRZBNPOKDN-UHFFFAOYSA-N,149.9955375
TOX-21734,,(1-cyclohexylpyrrolidin-3-yl)urea,205686,NC(=O)NC1CCN(C2CCCCC2)C1,WAIJJWXSTVONAJ-UHFFFAOYSA-N,149.9936112
TOX-21735,,"1-pyrrolidin-3-yl-3-(3,4,5-trimethoxyphenyl)urea",205687,COc1cc(NC(=O)NC2CCNC2)cc(OC)c1OC,KHQVZQWUQCNGNN-UHFFFAOYSA-N,149.995429
TOX-21736,,7-nitroquinolin-8-ol,205688,O=[N+]([O-])c1ccc2cccnc2c1O,RPJWQGVDVSVGPQ-UHFFFAOYSA-N,38.0003997
TOX-21737,,"2-hydroxy-3-phenylpyrazino[1,2-a]pyrimidin-4-one",135574819,O=c1c(-c2ccccc2)c(O)nc2cnccn12,BHBLOBRJLDMUNP-UHFFFAOYSA-N,999.9832794
TOX-21738,,"2-(2-morpholin-4-ylethoxy)-3-phenylpyrazino[1,2-a]pyrimidin-4-one",87665,O=c1c(-c2ccccc2)c(OCCN2CCOCC2)nc2cnccn12,QRSJKGNRJQUDRL-UHFFFAOYSA-N,562.0095685
TOX-21739,,"2-(4-oxo-3-phenylpyrazino[1,2-a]pyrimidin-2-yl)oxyacetonitrile",87666,N#CCOc1nc2cnccn2c(=O)c1-c1ccccc1,CLNUGORKXQHKSB-UHFFFAOYSA-N,315.9875086
TOX-21740,,"2-[1-(dimethylamino)propan-2-yloxy]-3-phenylpyrazino[1,2-a]pyrimidin-4-one",86746,CC(CN(C)C)Oc1nc2cnccn2c(=O)c1-c1ccccc1,HPRGQTFEBDBLRJ-UHFFFAOYSA-N,159.0078427
TOX-21741,,"3-(4-chlorophenyl)-2-[3-(diethylamino)propoxy]pyrazino[1,2-a]pyrimidin-4-one",87668,CCN(CC)CCCOc1nc2cnccn2c(=O)c1-c1ccc(Cl)cc1,UYMDDPMVSFJXLL-UHFFFAOYSA-N,147.0064593
TOX-21742,,"ethyl 2-(4-oxo-3-phenylpyrazino[1,2-a]pyrimidin-2-yl)oxypropanoate",205690,CCOC(=O)C(C)Oc1nc2cnccn2c(=O)c1-c1ccccc1,AZQOYOOXFMMBLI-UHFFFAOYSA-N,999.8497138
TOX-21743,,"2-[3-(diethylamino)propoxy]-3-phenylpyrazino[1,2-a]pyrimidin-4-one",87670,CCN(CC)CCCOc1nc2cnccn2c(=O)c1-c1ccccc1,ROEFGGYGECIPOE-UHFFFAOYSA-N,146.9841505
TOX-21746,,"2-methylhept-3-yne-2,6-diol",29098,CC(O)CC#CC(C)(C)O,GJZNBRCVPFRBHO-UHFFFAOYSA-N,312.0043883
TOX-21747,,"2-[bis(4-methylphenyl)methoxy]-N,N-dimethylethanamine",29100,Cc1ccc(C(OCCN(C)C)c2ccc(C)cc2)cc1,GCQBCPOXKWXSTH-UHFFFAOYSA-N,127.9932256
TOX-21750,,"2-[(2-chlorophenyl)-phenylmethoxy]-N,N-dimethylethanamine",29103,CN(C)CCOC(c1ccccc1)c1ccccc1Cl,SOPBMLDYXAKIAT-UHFFFAOYSA-N,72.99848856
TOX-21751,,"2-[bis(4-chlorophenyl)methoxy]-N,N-dimethylethanamine",29105,CN(C)CCOC(c1ccc(Cl)cc1)c1ccc(Cl)cc1,BYCFOGUVUXRCBE-UHFFFAOYSA-N,73.98836094
TOX-21753,,"N-[2-(dimethylamino)ethyl]-2-hydroxy-2,2-diphenylacetamide",205693,CN(C)CCNC(=O)C(O)(c1ccccc1)c1ccccc1,KCAHVQJFKHLCFY-UHFFFAOYSA-N,251.0117767
TOX-21754,,4-hydroxybutyl hexadecanoate,205694,CCCCCCCCCCCCCCCC(=O)OCCCCO,XWFLUBQOIDFKOM-UHFFFAOYSA-N,1999.774761
TOX-21755,Stampyrine,"N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)octadecanamide",159850,CCCCCCCCCCCCCCCCCC(=O)Nc1c(C)n(C)n(-c2ccccc2)c1=O,CWCFMHSWXZMDBD-UHFFFAOYSA-N,1290.961523
TOX-21758,,"1H-pyrido[2,3-b][1,4]thiazin-2-one",29110,O=C1CSc2ncccc2N1,BOASKSPVGGTZKJ-UHFFFAOYSA-N,924.9721728
TOX-21760,,(4E)-4-(carbamothioylhydrazinylidene)-4-phenylbutanoic acid,9578440,NC(=S)N/N=C(/CCC(=O)O)c1ccccc1,VHYLSMMRSANYQT-UKTHLTGXSA-N,387.9984558
TOX-21761,,[[(E)-4-oxo-4-phenylbut-2-enoyl]amino]thiourea,6433721,NC(=S)NNC(=O)/C=C/C(=O)c1ccccc1,CMFIGQMBHBJBFU-VOTSOKGWSA-N,2249.954873
TOX-21763,,4-(3-naphthalen-1-ylpropyl)morpholine,205703,c1ccc2c(CCCN3CCOCC3)cccc2c1,VHRAEAYQCADSKZ-UHFFFAOYSA-N,284.9877235
TOX-21764,,4-(4-methyl-3-naphthalen-1-ylhexyl)morpholine,205705,CCC(C)C(CCN1CCOCC1)c1cccc2ccccc12,VIAZHWCNOWLMJN-UHFFFAOYSA-N,200.0199056
TOX-21765,,1-(3-naphthalen-1-yl-5-piperidin-1-ylpentyl)piperidine,205706,c1ccc2c(C(CCN3CCCCC3)CCN3CCCCC3)cccc2c1,VPHADJYDJMBSHC-UHFFFAOYSA-N,100.0063087
TOX-21766,,4-(4-methyl-3-naphthalen-1-ylpentyl)morpholine,205707,CC(C)C(CCN1CCOCC1)c1cccc2ccccc12,XUHNOFDLUSNFOZ-UHFFFAOYSA-N,149.9788193
TOX-21767,,"3,4-dihydro-2H-chromen-3-amine",205709,NC1COc2ccccc2C1,SVWDNDQOXZHBRM-UHFFFAOYSA-N,249.9949731
TOX-21768,,"4-N-(3-phenylpropyl)pyridine-3,4-diamine",205763,Nc1cnccc1NCCCc1ccccc1,WYGVCDXJHLQQFJ-UHFFFAOYSA-N,57.99719327
TOX-21769,,"N-(1,5-dimethyl-3-oxo-2-phenylpyrazol-4-yl)adamantane-1-carboxamide",64179,Cc1c(NC(=O)C23CC4CC(CC(C4)C2)C3)c(=O)n(-c2ccccc2)n1C,YSXDWWFNPPAIMG-UHFFFAOYSA-N,820.0516038
TOX-21772,,"4-N-[2-(1H-indol-3-yl)ethyl]pyridine-3,4-diamine",29122,Nc1cnccc1NCCc1c[nH]c2ccccc12,ODXUMELSLLOXJI-UHFFFAOYSA-N,79.99651241
TOX-21773,,"4-N-[2-(4-methoxyphenyl)ethyl]pyridine-3,4-diamine",205765,COc1ccc(CCNc2ccncc2N)cc1,LQTGTCZEUMJBHD-UHFFFAOYSA-N,149.9938349
TOX-21774,,4-[2-[(3-aminopyridin-4-yl)amino]ethyl]phenol,205767,Nc1cnccc1NCCc1ccc(O)cc1,MGZGRFMSAOYFLF-UHFFFAOYSA-N,199.9973831
TOX-21775,,2-[(3-aminopyridin-4-yl)amino]-1-phenylethanol,29124,Nc1cnccc1NCC(O)c1ccccc1,BTBAJOKMSMQTKI-UHFFFAOYSA-N,249.9967288
TOX-21776,,"4-[2-[(4-aminopyridin-3-yl)amino]ethyl]benzene-1,2-diol",205769,Nc1ccncc1NCCc1ccc(O)c(O)c1,RYEMLVABITVTCP-UHFFFAOYSA-N,149.9987768
TOX-21777,,"2-N-[2-(3,4-dimethylphenyl)ethyl]pyridine-2,3-diamine",205771,Cc1ccc(CCNc2ncccc2N)cc1C,YDSWWEYBMXWQPG-UHFFFAOYSA-N,99.99668523
TOX-21778,,"2-N-[2-(1H-indol-3-yl)ethyl]pyridine-2,3-diamine",29126,Nc1cccnc1NCCc1c[nH]c2ccccc12,MRKKNLBDLVGNEA-UHFFFAOYSA-N,249.9891009
TOX-21779,,"2,3-dihydro-1H-cyclopenta[b]quinolin-9-amine",205772,Nc1c2c(nc3ccccc13)CCC2,GYSCQDBTSDBCGY-UHFFFAOYSA-N,24.9997286
TOX-21782,,"2-[bis(2,6-dimethylphenyl)methoxy]-N,N-dimethylethanamine",29130,Cc1cccc(C)c1C(OCCN(C)C)c1c(C)cccc1C,KIWSONUGHFLVFH-UHFFFAOYSA-N,80.00796218
TOX-21783,,1-(benzylamino)-3-naphthalen-1-yloxypropan-2-ol,205773,OC(CNCc1ccccc1)COc1cccc2ccccc12,KZYHAULBIOCDFM-UHFFFAOYSA-N,142.0032337
TOX-21788,Tretoquinol,"1-[(3,4,5-trimethoxyphenyl)methyl]-1,2,3,4-tetrahydroisoquinoline-6,7-diol",5581,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,RGVPOXRFEPSFGH-UHFFFAOYSA-N,359.3869709
TOX-21795,,"6-methyl-5H-[1,2,4]triazolo[4,3-b]pyridazin-8-one",87709,Cc1cc(=O)c2nncn2[nH]1,VVQUAWREPHCLDH-UHFFFAOYSA-N,1999.986681
TOX-21803,Methyl DL-cysteinate,methyl 2-amino-3-sulfanylpropanoate,4040,COC(=O)C(N)CS,MCYHPZGUONZRGO-UHFFFAOYSA-N,1340.019823
TOX-21808,,"2-[(4-chlorophenyl)-phenylmethoxy]-N,N-dimethylethanamine",29152,CN(C)CCOC(c1ccccc1)c1ccc(Cl)cc1,CYTJSDVBPCRZFB-UHFFFAOYSA-N,77.99838512
TOX-21809,,"4-N-(2-naphthalen-2-ylethyl)pyridine-3,4-diamine",205794,Nc1cnccc1NCCc1ccc2ccccc2c1,NWCDHFBWOOIQEY-UHFFFAOYSA-N,99.99848105
TOX-21811,,"ethyl 6-[2-(diethylamino)ethoxy]-2,4-dimethylpyridine-3-carboxylate",205797,CCOC(=O)c1c(C)cc(OCCN(CC)CC)nc1C,JZSQKBFTMGAWNM-UHFFFAOYSA-N,276.9952952
TOX-21826,,"2-ethyl-5-methyl-4,5-dihydro-1,3-thiazole",205800,CCC1=NCC(C)S1,USVOBUURUUPYAZ-UHFFFAOYSA-N,800.0123812
TOX-21829,,"4-propyl-2,6,7-trioxa-1-phosphabicyclo[2.2.2]octane",29180,CCCC12COP(OC1)OC2,CDJDTHCAFBBBDT-UHFFFAOYSA-N,0.389995572
TOX-21830,,"2-(1-benzothiophen-3-yl)-N,N-dimethylethanamine",25118,CN(C)CCc1csc2ccccc12,QAPUMUJBYRYLGE-UHFFFAOYSA-N,128.448572
TOX-21835,,3-[4-(2-cyanoethoxy)butoxy]propanenitrile,87745,N#CCCOCCCCOCCC#N,RCRNVWKZQROUJM-UHFFFAOYSA-N,1000.000001
TOX-21842,,"6-amino-3-(4-aminophenyl)-2H-1,3-benzoxazin-4-one",29205,Nc1ccc(N2COc3ccc(N)cc3C2=O)cc1,MYCCIRTWWFFNLD-UHFFFAOYSA-N,499.9862895
TOX-21843,,"6-chloro-2-methyl-3-phenyl-2H-1,3-benzoxazin-4-one",29206,CC1Oc2ccc(Cl)cc2C(=O)N1c1ccccc1,DUYHAUBHGQFDGK-UHFFFAOYSA-N,499.9835602
TOX-21844,,"3-(4-nitrophenyl)-2H-1,3-benzoxazin-4-one",29207,O=C1c2ccccc2OCN1c1ccc([N+](=O)[O-])cc1,RJFKAIOIBHHRQM-UHFFFAOYSA-N,499.9925994
TOX-21845,,"3-(4-chlorophenyl)-2-methyl-2H-1,3-benzoxazin-4-one",29208,CC1Oc2ccccc2C(=O)N1c1ccc(Cl)cc1,PLKLQJMXSJIMBX-UHFFFAOYSA-N,499.9835602
TOX-21847,,"5,5-bis(2-bromopropyl)-1,3-diazinane-2,4,6-trione",29211,CC(Br)CC1(CC(C)Br)C(=O)NC(=O)NC1=O,RQSYYEWWVDWYJW-UHFFFAOYSA-N,1809.995109
TOX-21848,,"N-[1-(2,4,6-trioxo-5-prop-2-enyl-1,3-diazinan-5-yl)propan-2-yl]acetamide",205809,C=CCC1(CC(C)NC(C)=O)C(=O)NC(=O)NC1=O,PVNGECPOGVAPDI-UHFFFAOYSA-N,3999.925169
TOX-21849,,"4-[(2,4-dihydroxy-3,3-dimethylbutanoyl)amino]butanoic acid",2527,CC(C)(CO)C(O)C(=O)NCCCC(=O)O,SBBDHANTMHIRGW-UHFFFAOYSA-N,2249.961415
TOX-21855,epirizole,4-methoxy-2-(5-methoxy-3-methylpyrazol-1-yl)-6-methylpyrimidine,3242,COc1cc(C)nc(-n2nc(C)cc2OC)n1,RHAXSHUQNIEUEY-UHFFFAOYSA-N,539.979254
TOX-21856,Dulcerozine,4-methoxy-6-(5-methoxy-3-methylpyrazol-1-yl)pyrimidine,87753,COc1cc(-n2nc(C)cc2OC)ncn1,KIJMVZOSUXIDEI-UHFFFAOYSA-N,619.99437
TOX-21857,actarit,2-(4-acetamidophenyl)acetic acid,2018,CC(=O)Nc1ccc(CC(=O)O)cc1,MROJXXOCABQVEF-UHFFFAOYSA-N,1059.989026
TOX-21858,Cervicarcin,"7,9,11,12,14-pentahydroxy-13-methyl-12-(3-methyloxirane-2-carbonyl)-15-oxatetracyclo[8.4.1.01,10.03,8]pentadeca-3(8),4,6-trien-2-one",29219,CC1OC1C(=O)C1(O)C(C)C(O)C23OC2(C(O)c2c(O)cccc2C3=O)C1O,ZGZVMKCZHDIFQA-UHFFFAOYSA-N,48.50494447
TOX-21859,,"1-(2,4-dimethoxyphenyl)-3-morpholin-4-ylpropan-1-one",205815,COc1ccc(C(=O)CCN2CCOCC2)c(OC)c1,LRMNBXLXQZOSKD-UHFFFAOYSA-N,149.996778
TOX-21860,,"1-(2,4-dimethoxyphenyl)-3-piperidin-1-ylpropan-1-one",205816,COc1ccc(C(=O)CCN2CCCCC2)c(OC)c1,QLFSCACCFBCWJQ-UHFFFAOYSA-N,129.9981251
TOX-21861,,"3-(diethylamino)-1-(2,4-dimethoxyphenyl)propan-1-one",205817,CCN(CC)CCC(=O)c1ccc(OC)cc1OC,WKIDFGBGJKIOSW-UHFFFAOYSA-N,69.9992086
TOX-21862,,"1-(2,4-dimethoxyphenyl)-3-(4-methylpiperidin-1-yl)propan-1-one",205818,COc1ccc(C(=O)CCN2CCC(C)CC2)c(OC)c1,PYEGGJNIGMILOY-UHFFFAOYSA-N,40.00123541
TOX-21863,,"3-morpholin-4-yl-1-(2,4,6-trimethoxyphenyl)propan-1-one",205819,COc1cc(OC)c(C(=O)CCN2CCOCC2)c(OC)c1,CNGLSKCHWYABAT-UHFFFAOYSA-N,99.99935345
TOX-21864,,"3-piperidin-1-yl-1-(2,4,6-trimethoxyphenyl)propan-1-one",205820,COc1cc(OC)c(C(=O)CCN2CCCCC2)c(OC)c1,YYQLYLIMEUROLG-UHFFFAOYSA-N,90.00292777
TOX-21865,,"3-(4-methylpiperidin-1-yl)-1-(2,4,6-trimethoxyphenyl)propan-1-one",205821,COc1cc(OC)c(C(=O)CCN2CCC(C)CC2)c(OC)c1,KDCIKZCNHSWZEP-UHFFFAOYSA-N,59.99682653
TOX-21872,,1-(4-chlorophenyl)-2-methylpropan-1-one,72865,CC(C)C(=O)c1ccc(Cl)cc1,OITFSBRKAUAGND-UHFFFAOYSA-N,499.9726255
TOX-21873,nor-cocaine,methyl 3-benzoyloxy-8-azabicyclo[3.2.1]octane-2-carboxylate,597722,COC(=O)C1C2CCC(CC1OC(=O)c1ccccc1)N2,AYDBLCSLKNTEJL-UHFFFAOYSA-N,57.61924205
